timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Filename,Latency,Encoding,SampleCount,ErrorCount,Hostname,IdleTime,Connect
1762212193379,637,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-1,text,true,,992,165,1,1,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,637,UTF-8,1,0,workstation-1,0,25
1762212194016,805,1.2 - GET - /api/v1/books/id/{id},200,OK,Thread Group 1-1,text,true,,581,194,1,1,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/id/1eac6cf3-cdaa-459b-ae81-218c290e84fe,,805,UTF-8,1,0,workstation-1,0,0
1762212194821,2214,1.3 - GET - /api/v1/books/filters?title=&category=,200,OK,Thread Group 1-1,text,true,,392544,179,1,1,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/filters?title=&category=,,2170,UTF-8,1,0,workstation-1,0,0
1762212197035,816,1.4 - GET - /api/v1/health/,200,OK,Thread Group 1-1,text,true,,380,156,1,1,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/health/,,816,UTF-8,1,0,workstation-1,0,0
1762212197851,1482,1.5 - GET - /api/v1/books,200,OK,Thread Group 1-1,text,true,,416098,154,1,1,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books,,1464,UTF-8,1,0,workstation-1,0,0
1762212199333,1010,2.1 - GET - /api/v1/stats/overview,200,OK,Thread Group 1-1,text,true,,630,163,1,1,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/overview,,1009,UTF-8,1,0,workstation-1,0,0
1762212200343,795,2.2 - GET - /api/v1/stats/categories,200,OK,Thread Group 1-1,text,true,,4244,165,1,1,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/categories,,795,UTF-8,1,0,workstation-1,0,0
1762212201138,857,2.3 - GET - /api/v1/books/best-rated?limit=10,200,OK,Thread Group 1-1,text,true,,4576,174,1,1,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/best-rated?limit=10,,857,UTF-8,1,0,workstation-1,0,0
1762212201995,1268,2.4 - GET - /api/v1/books/price-range?min_price=0&max_price=20,200,OK,Thread Group 1-1,text,true,,81300,191,1,1,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/price-range?min_price=0&max_price=20,,1264,UTF-8,1,0,workstation-1,0,0
1762212203263,795,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-1,text,true,,992,165,1,1,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,795,UTF-8,1,0,workstation-1,0,0
1762212204059,796,1.2 - GET - /api/v1/books/id/{id},200,OK,Thread Group 1-1,text,true,,751,194,1,1,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/id/886b1484-36b1-490c-b18f-135109c2d4cd,,796,UTF-8,1,0,workstation-1,0,0
1762212204854,2181,1.3 - GET - /api/v1/books/filters?title=&category=,200,OK,Thread Group 1-1,text,true,,392543,179,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/filters?title=&category=,,2137,UTF-8,1,0,workstation-1,0,0
1762212205379,2171,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-2,text,true,,992,165,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,2171,UTF-8,1,0,workstation-1,0,26
1762212207036,627,1.4 - GET - /api/v1/health/,200,OK,Thread Group 1-1,text,true,,380,156,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/health/,,627,UTF-8,1,0,workstation-1,0,0
1762212207551,832,1.2 - GET - /api/v1/books/id/{id},200,OK,Thread Group 1-2,text,true,,594,194,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/id/e67457ce-1ae5-4911-acb4-d496f91edecc,,831,UTF-8,1,0,workstation-1,0,0
1762212208383,2089,1.3 - GET - /api/v1/books/filters?title=&category=,200,OK,Thread Group 1-2,text,true,,392545,179,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/filters?title=&category=,,2042,UTF-8,1,0,workstation-1,0,0
1762212210472,802,1.4 - GET - /api/v1/health/,200,OK,Thread Group 1-2,text,true,,380,156,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/health/,,802,UTF-8,1,0,workstation-1,0,0
1762212207663,3621,1.5 - GET - /api/v1/books,200,OK,Thread Group 1-1,text,true,,416091,154,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books,,3421,UTF-8,1,0,workstation-1,0,0
1762212211285,980,2.1 - GET - /api/v1/stats/overview,200,OK,Thread Group 1-1,text,true,,630,163,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/overview,,980,UTF-8,1,0,workstation-1,0,0
1762212212265,839,2.2 - GET - /api/v1/stats/categories,200,OK,Thread Group 1-1,text,true,,4244,165,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/categories,,839,UTF-8,1,0,workstation-1,0,0
1762212213104,799,2.3 - GET - /api/v1/books/best-rated?limit=10,200,OK,Thread Group 1-1,text,true,,4576,174,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/best-rated?limit=10,,799,UTF-8,1,0,workstation-1,0,0
1762212211275,2955,1.5 - GET - /api/v1/books,200,OK,Thread Group 1-2,text,true,,416083,154,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books,,2936,UTF-8,1,0,workstation-1,0,0
1762212213903,1441,2.4 - GET - /api/v1/books/price-range?min_price=0&max_price=20,200,OK,Thread Group 1-1,text,true,,81292,191,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/price-range?min_price=0&max_price=20,,1440,UTF-8,1,0,workstation-1,0,0
1762212215344,796,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-1,text,true,,992,165,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,796,UTF-8,1,0,workstation-1,0,0
1762212214230,2367,2.1 - GET - /api/v1/stats/overview,200,OK,Thread Group 1-2,text,true,,630,163,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/overview,,2367,UTF-8,1,0,workstation-1,0,0
1762212216141,604,1.2 - GET - /api/v1/books/id/{id},200,OK,Thread Group 1-1,text,true,,578,194,2,2,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/id/32cc87ad-decc-422d-a59d-7ec8ab049595,,604,UTF-8,1,0,workstation-1,0,0
1762212216597,809,2.2 - GET - /api/v1/stats/categories,200,OK,Thread Group 1-2,text,true,,4244,165,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/categories,,809,UTF-8,1,0,workstation-1,0,0
1762212217407,805,2.3 - GET - /api/v1/books/best-rated?limit=10,200,OK,Thread Group 1-2,text,true,,4576,174,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/best-rated?limit=10,,805,UTF-8,1,0,workstation-1,0,0
1762212218213,1451,2.4 - GET - /api/v1/books/price-range?min_price=0&max_price=20,200,OK,Thread Group 1-2,text,true,,81292,191,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/price-range?min_price=0&max_price=20,,1450,UTF-8,1,0,workstation-1,0,0
1762212217383,2409,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-3,text,true,,992,165,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,2409,UTF-8,1,0,workstation-1,0,20
1762212216745,3103,1.3 - GET - /api/v1/books/filters?title=&category=,200,OK,Thread Group 1-1,text,true,,392552,179,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/filters?title=&category=,,3085,UTF-8,1,0,workstation-1,0,0
1762212219665,827,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-2,text,true,,992,165,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,827,UTF-8,1,0,workstation-1,0,0
1762212220492,831,1.2 - GET - /api/v1/books/id/{id},200,OK,Thread Group 1-2,text,true,,675,194,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/id/b39ac898-05c7-48d5-9514-811c55ddf48c,,831,UTF-8,1,0,workstation-1,0,0
1762212219793,2159,1.2 - GET - /api/v1/books/id/{id},200,OK,Thread Group 1-3,text,true,,600,194,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/id/84d2c746-840f-4561-a4e0-40e6eb736acd,,2159,UTF-8,1,0,workstation-1,0,0
1762212219849,2141,1.4 - GET - /api/v1/health/,200,OK,Thread Group 1-1,text,true,,380,156,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/health/,,2141,UTF-8,1,0,workstation-1,0,0
1762212221323,2149,1.3 - GET - /api/v1/books/filters?title=&category=,200,OK,Thread Group 1-2,text,true,,392559,179,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/filters?title=&category=,,2109,UTF-8,1,0,workstation-1,0,0
1762212221952,1637,1.3 - GET - /api/v1/books/filters?title=&category=,200,OK,Thread Group 1-3,text,true,,392553,179,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/filters?title=&category=,,1554,UTF-8,1,0,workstation-1,0,0
1762212223473,878,1.4 - GET - /api/v1/health/,200,OK,Thread Group 1-2,text,true,,380,156,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/health/,,878,UTF-8,1,0,workstation-1,0,0
1762212221990,2401,1.5 - GET - /api/v1/books,200,OK,Thread Group 1-1,text,true,,416067,154,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books,,2202,UTF-8,1,0,workstation-1,0,0
1762212223590,2163,1.4 - GET - /api/v1/health/,200,OK,Thread Group 1-3,text,true,,380,156,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/health/,,2163,UTF-8,1,0,workstation-1,0,0
1762212224350,1576,1.5 - GET - /api/v1/books,200,OK,Thread Group 1-2,text,true,,416082,154,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books,,1547,UTF-8,1,0,workstation-1,0,0
1762212224391,2484,2.1 - GET - /api/v1/stats/overview,200,OK,Thread Group 1-1,text,true,,630,163,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/overview,,2484,UTF-8,1,0,workstation-1,0,0
1762212225752,1172,1.5 - GET - /api/v1/books,200,OK,Thread Group 1-3,text,true,,416083,154,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books,,1151,UTF-8,1,0,workstation-1,0,0
1762212225926,1005,2.1 - GET - /api/v1/stats/overview,200,OK,Thread Group 1-2,text,true,,630,163,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/overview,,1005,UTF-8,1,0,workstation-1,0,0
1762212226875,838,2.2 - GET - /api/v1/stats/categories,200,OK,Thread Group 1-1,text,true,,4244,165,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/categories,,838,UTF-8,1,0,workstation-1,0,0
1762212226924,821,2.1 - GET - /api/v1/stats/overview,200,OK,Thread Group 1-3,text,true,,630,163,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/overview,,821,UTF-8,1,0,workstation-1,0,0
1762212226931,817,2.2 - GET - /api/v1/stats/categories,200,OK,Thread Group 1-2,text,true,,4244,165,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/categories,,817,UTF-8,1,0,workstation-1,0,0
1762212227713,836,2.3 - GET - /api/v1/books/best-rated?limit=10,200,OK,Thread Group 1-1,text,true,,4576,174,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/best-rated?limit=10,,836,UTF-8,1,0,workstation-1,0,0
1762212227746,832,2.2 - GET - /api/v1/stats/categories,200,OK,Thread Group 1-3,text,true,,4244,165,3,3,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/categories,,832,UTF-8,1,0,workstation-1,0,0
1762212228579,815,2.3 - GET - /api/v1/books/best-rated?limit=10,200,OK,Thread Group 1-3,text,true,,4576,174,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/best-rated?limit=10,,815,UTF-8,1,0,workstation-1,0,0
1762212228549,1207,2.4 - GET - /api/v1/books/price-range?min_price=0&max_price=20,200,OK,Thread Group 1-1,text,true,,81292,191,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/price-range?min_price=0&max_price=20,,1204,UTF-8,1,0,workstation-1,0,0
1762212227748,2133,2.3 - GET - /api/v1/books/best-rated?limit=10,200,OK,Thread Group 1-2,text,true,,4576,174,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/best-rated?limit=10,,2133,UTF-8,1,0,workstation-1,0,0
1762212229394,1036,2.4 - GET - /api/v1/books/price-range?min_price=0&max_price=20,200,OK,Thread Group 1-3,text,true,,81307,191,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/price-range?min_price=0&max_price=20,,1035,UTF-8,1,0,workstation-1,0,0
1762212229756,805,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-1,text,true,,992,165,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,805,UTF-8,1,0,workstation-1,0,0
1762212230430,800,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-3,text,true,,992,165,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,800,UTF-8,1,0,workstation-1,0,0
1762212230561,808,1.2 - GET - /api/v1/books/id/{id},200,OK,Thread Group 1-1,text,true,,626,194,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/id/4f85404e-36d8-4675-b946-4d14061431ba,,808,UTF-8,1,0,workstation-1,0,0
1762212229390,2601,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-4,text,true,,992,165,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,2601,UTF-8,1,0,workstation-1,0,20
1762212231231,858,1.2 - GET - /api/v1/books/id/{id},200,OK,Thread Group 1-3,text,true,,578,194,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/id/d4ebab44-45fd-4366-88e6-68f9d4780d33,,858,UTF-8,1,0,workstation-1,0,0
1762212229881,2572,2.4 - GET - /api/v1/books/price-range?min_price=0&max_price=20,200,OK,Thread Group 1-2,text,true,,81299,191,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/price-range?min_price=0&max_price=20,,2571,UTF-8,1,0,workstation-1,0,0
1762212231991,811,1.2 - GET - /api/v1/books/id/{id},200,OK,Thread Group 1-4,text,true,,599,194,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/id/fb71e6a6-d268-4bd0-bb44-6eaf945de6ec,,811,UTF-8,1,0,workstation-1,0,0
1762212231369,1855,1.3 - GET - /api/v1/books/filters?title=&category=,200,OK,Thread Group 1-1,text,true,,392568,179,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/filters?title=&category=,,1836,UTF-8,1,0,workstation-1,0,0
1762212232089,1941,1.3 - GET - /api/v1/books/filters?title=&category=,200,OK,Thread Group 1-3,text,true,,392553,179,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/filters?title=&category=,,1924,UTF-8,1,0,workstation-1,0,0
1762212233224,961,1.4 - GET - /api/v1/health/,200,OK,Thread Group 1-1,text,true,,380,156,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/health/,,961,UTF-8,1,0,workstation-1,0,0
1762212232802,1433,1.3 - GET - /api/v1/books/filters?title=&category=,200,OK,Thread Group 1-4,text,true,,392567,179,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/filters?title=&category=,,1400,UTF-8,1,0,workstation-1,0,0
1762212232453,2196,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-2,text,true,,992,165,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,2196,UTF-8,1,0,workstation-1,0,0
1762212234030,798,1.4 - GET - /api/v1/health/,200,OK,Thread Group 1-3,text,true,,380,156,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/health/,,798,UTF-8,1,0,workstation-1,0,0
1762212234649,825,1.2 - GET - /api/v1/books/id/{id},200,OK,Thread Group 1-2,text,true,,632,194,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/id/d7cdc75d-430e-497b-9216-3cbdfbd2d75a,,824,UTF-8,1,0,workstation-1,0,0
1762212234235,2166,1.4 - GET - /api/v1/health/,200,OK,Thread Group 1-4,text,true,,380,156,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/health/,,2166,UTF-8,1,0,workstation-1,0,0
1762212234828,1790,1.5 - GET - /api/v1/books,200,OK,Thread Group 1-3,text,true,,416082,154,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books,,1772,UTF-8,1,0,workstation-1,0,0
1762212235474,1349,1.3 - GET - /api/v1/books/filters?title=&category=,200,OK,Thread Group 1-2,text,true,,392552,179,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/filters?title=&category=,,1331,UTF-8,1,0,workstation-1,0,0
1762212236618,1267,2.1 - GET - /api/v1/stats/overview,200,OK,Thread Group 1-3,text,true,,630,163,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/overview,,1267,UTF-8,1,0,workstation-1,0,0
1762212236402,1512,1.5 - GET - /api/v1/books,200,OK,Thread Group 1-4,text,true,,416091,154,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books,,1492,UTF-8,1,0,workstation-1,0,0
1762212234185,4011,1.5 - GET - /api/v1/books,200,OK,Thread Group 1-1,text,true,,416074,154,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books,,3812,UTF-8,1,0,workstation-1,0,0
1762212237886,806,2.2 - GET - /api/v1/stats/categories,200,OK,Thread Group 1-3,text,true,,4244,165,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/categories,,806,UTF-8,1,0,workstation-1,0,0
1762212236824,1988,1.4 - GET - /api/v1/health/,200,OK,Thread Group 1-2,text,true,,380,156,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/health/,,1988,UTF-8,1,0,workstation-1,0,0
1762212238692,802,2.3 - GET - /api/v1/books/best-rated?limit=10,200,OK,Thread Group 1-3,text,true,,4576,174,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/best-rated?limit=10,,802,UTF-8,1,0,workstation-1,0,0
1762212237914,2330,2.1 - GET - /api/v1/stats/overview,200,OK,Thread Group 1-4,text,true,,630,163,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/overview,,2330,UTF-8,1,0,workstation-1,0,0
1762212238196,2159,2.1 - GET - /api/v1/stats/overview,200,OK,Thread Group 1-1,text,true,,630,163,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/overview,,2159,UTF-8,1,0,workstation-1,0,0
1762212240245,604,2.2 - GET - /api/v1/stats/categories,200,OK,Thread Group 1-4,text,true,,4244,165,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/categories,,604,UTF-8,1,0,workstation-1,0,0
1762212239495,1404,2.4 - GET - /api/v1/books/price-range?min_price=0&max_price=20,200,OK,Thread Group 1-3,text,true,,81299,191,4,4,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/price-range?min_price=0&max_price=20,,1403,UTF-8,1,0,workstation-1,0,0
1762212240850,798,2.3 - GET - /api/v1/books/best-rated?limit=10,200,OK,Thread Group 1-4,text,true,,4576,174,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/best-rated?limit=10,,798,UTF-8,1,0,workstation-1,0,0
1762212241379,796,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-5,text,true,,992,165,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,796,UTF-8,1,0,workstation-1,0,40
1762212238813,3410,1.5 - GET - /api/v1/books,200,OK,Thread Group 1-2,text,true,,416083,154,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books,,3388,UTF-8,1,0,workstation-1,0,0
1762212240356,2014,2.2 - GET - /api/v1/stats/categories,200,OK,Thread Group 1-1,text,true,,4244,165,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/categories,,2014,UTF-8,1,0,workstation-1,0,0
1762212242176,849,1.2 - GET - /api/v1/books/id/{id},200,OK,Thread Group 1-5,text,true,,586,194,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/id/48576d88-6a36-4df6-b781-e674d1cddb6d,,849,UTF-8,1,0,workstation-1,0,0
1762212240899,2162,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-3,text,true,,992,165,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,2162,UTF-8,1,0,workstation-1,0,0
1762212243061,823,1.2 - GET - /api/v1/books/id/{id},200,OK,Thread Group 1-3,text,true,,645,194,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/id/84717016-ee3f-470d-952e-932d132a87cf,,823,UTF-8,1,0,workstation-1,0,0
1762212241648,2359,2.4 - GET - /api/v1/books/price-range?min_price=0&max_price=20,200,OK,Thread Group 1-4,text,true,,81307,191,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/price-range?min_price=0&max_price=20,,2355,UTF-8,1,0,workstation-1,0,0
1762212242370,2153,2.3 - GET - /api/v1/books/best-rated?limit=10,200,OK,Thread Group 1-1,text,true,,4576,174,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/best-rated?limit=10,,2153,UTF-8,1,0,workstation-1,0,0
1762212242225,2359,2.1 - GET - /api/v1/stats/overview,200,OK,Thread Group 1-2,text,true,,630,163,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/overview,,2359,UTF-8,1,0,workstation-1,0,0
1762212243025,1811,1.3 - GET - /api/v1/books/filters?title=&category=,200,OK,Thread Group 1-5,text,true,,392559,179,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/filters?title=&category=,,1777,UTF-8,1,0,workstation-1,0,0
1762212243884,1637,1.3 - GET - /api/v1/books/filters?title=&category=,200,OK,Thread Group 1-3,text,true,,392559,179,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/filters?title=&category=,,1614,UTF-8,1,0,workstation-1,0,0
1762212244584,992,2.2 - GET - /api/v1/stats/categories,200,OK,Thread Group 1-2,text,true,,4244,165,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/categories,,992,UTF-8,1,0,workstation-1,0,0
1762212244836,767,1.4 - GET - /api/v1/health/,200,OK,Thread Group 1-5,text,true,,380,156,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/health/,,767,UTF-8,1,0,workstation-1,0,0
1762212244523,1267,2.4 - GET - /api/v1/books/price-range?min_price=0&max_price=20,200,OK,Thread Group 1-1,text,true,,81300,191,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/price-range?min_price=0&max_price=20,,1266,UTF-8,1,0,workstation-1,0,0
1762212244008,2239,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-4,text,true,,992,165,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,2239,UTF-8,1,0,workstation-1,0,0
1762212245520,809,1.4 - GET - /api/v1/health/,200,OK,Thread Group 1-3,text,true,,380,156,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/health/,,809,UTF-8,1,0,workstation-1,0,0
1762212245790,603,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-1,text,true,,992,165,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,603,UTF-8,1,0,workstation-1,0,0
1762212245576,821,2.3 - GET - /api/v1/books/best-rated?limit=10,200,OK,Thread Group 1-2,text,true,,4576,174,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/best-rated?limit=10,,821,UTF-8,1,0,workstation-1,0,0
1762212246247,810,1.2 - GET - /api/v1/books/id/{id},200,OK,Thread Group 1-4,text,true,,592,194,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/id/2f2f62ac-765a-4535-9132-64b0a450510d,,810,UTF-8,1,0,workstation-1,0,0
1762212246329,1986,1.5 - GET - /api/v1/books,200,OK,Thread Group 1-3,text,true,,416074,154,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books,,1968,UTF-8,1,0,workstation-1,0,0
1762212246394,2078,1.2 - GET - /api/v1/books/id/{id},200,OK,Thread Group 1-1,text,true,,585,194,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/id/ad522d1d-0454-4654-a172-05398200750c,,2078,UTF-8,1,0,workstation-1,0,0
1762212245603,3014,1.5 - GET - /api/v1/books,200,OK,Thread Group 1-5,text,true,,416083,154,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books,,2833,UTF-8,1,0,workstation-1,0,0
1762212247057,1845,1.3 - GET - /api/v1/books/filters?title=&category=,200,OK,Thread Group 1-4,text,true,,392537,179,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/filters?title=&category=,,1835,UTF-8,1,0,workstation-1,0,0
1762212246397,2761,2.4 - GET - /api/v1/books/price-range?min_price=0&max_price=20,200,OK,Thread Group 1-2,text,true,,81307,191,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/price-range?min_price=0&max_price=20,,2758,UTF-8,1,0,workstation-1,0,0
1762212248315,1007,2.1 - GET - /api/v1/stats/overview,200,OK,Thread Group 1-3,text,true,,630,163,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/overview,,1007,UTF-8,1,0,workstation-1,0,0
1762212248903,822,1.4 - GET - /api/v1/health/,200,OK,Thread Group 1-4,text,true,,380,156,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/health/,,822,UTF-8,1,0,workstation-1,0,0
1762212249158,627,1.1 - GET - /api/v1/books/categories,200,OK,Thread Group 1-2,text,true,,992,165,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/categories,,627,UTF-8,1,0,workstation-1,0,0
1762212248617,2343,2.1 - GET - /api/v1/stats/overview,200,OK,Thread Group 1-5,text,true,,630,163,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/stats/overview,,2343,UTF-8,1,0,workstation-1,0,0
1762212249725,1595,1.5 - GET - /api/v1/books,200,OK,Thread Group 1-4,text,true,,416098,154,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books,,1577,UTF-8,1,0,workstation-1,0,0
1762212248472,3056,1.3 - GET - /api/v1/books/filters?title=&category=,200,OK,Thread Group 1-1,text,true,,392561,179,5,5,https://fiap-eml-tech-challenger-fase-1.onrender.com/api/v1/books/filters?title=&category=,,3041,UTF-8,1,0,workstation-1,0,0
